"","hrr","hrrname","hrrpop","hrrcaserate","hrrdeathrate","hrrcaserate100k","hrrdeathrate100k","date"
"18543","161","IL- EVANSTON",912358,0.000103274521774811,6.6283787332659e-07,10.3274521774811,0.066283787332659,2020-03-21
"18544","179","IN- EVANSVILLE",682402,5.88677884908235e-06,0,0.588677884908235,0,2020-03-21
"18545","154","IL- AURORA",343756,2.54744492517976e-05,8.58681189302107e-12,2.54744492517976,8.58681189302107e-07,2020-03-21
"18546","175","IL- BLOOMINGTON",205021,3.00232767211234e-05,0,3.00232767211234,0,2020-03-21
"18547","194","IA- IOWA CITY",345868,8.91062502999463e-05,0,8.91062502999463,0,2020-03-21
"18548","193","IA- DUBUQUE",157341,1.27112450028918e-05,0,1.27112450028918,0,2020-03-21
"18549","208","KY- PADUCAH",370644,6.64467606368854e-06,0,0.664467606368854,0,2020-03-21
"18550","451","WI- MILWAUKEE",2711686,8.54242747300299e-05,1.40983140454314e-06,8.54242747300299,0.140983140454314,2020-03-21
"18551","264","MO- COLUMBIA",707702,1.9782337763635e-05,1.41302412597393e-06,1.9782337763635,0.141302412597393,2020-03-21
"18552","180","IN- FORT WAYNE",866605,1.00675316337839e-05,0,1.00675316337839,0,2020-03-21
"18553","183","IN- INDIANAPOLIS",2852404,3.05652735310553e-05,1.05174442330049e-06,3.05652735310553,0.105174442330049,2020-03-21
"18554","184","IN- LAFAYETTE",242737,8.30426627973292e-06,0,0.830426627973292,0,2020-03-21
"18555","185","IN- MUNCIE",168738,6.51989196650176e-06,5.92634735507117e-06,0.651989196650176,0.592634735507117,2020-03-21
"18556","205","KY- LOUISVILLE",1761589,1.9872563115988e-05,5.67669303112133e-07,1.9872563115988,0.0567669303112133,2020-03-21
"18557","327","OH- CINCINNATI",1674091,1.48162534891694e-05,0,1.48162534891694,0,2020-03-21
"18558","187","IN- SOUTH BEND",696079,1.26385045356184e-05,0,1.26385045356184,0,2020-03-21
"18559","181","IN- GARY",529009,8.88328761688102e-06,0,0.888328761688101,0,2020-03-21
"18560","207","KY- OWENSBORO",145260,2.75368305108082e-05,0,2.75368305108082,0,2020-03-21
"18561","238","MI- KALAMAZOO",669114,2.69117594515913e-06,0,0.269117594515913,0,2020-03-21
"18562","192","IA- DES MOINES",1091747,1.64112554402798e-05,0,1.64112554402798,0,2020-03-21
"18563","278","NE- OMAHA",1302233,4.3828817028447e-05,0,4.3828817028447,0,2020-03-21
"18564","448","WI- LA CROSSE",356614,3.39052402968492e-05,0,3.39052402968492,0,2020-03-21
"18565","190","IA- CEDAR RAPIDS",301530,1.31538320075477e-05,0,1.31538320075477,0,2020-03-21
"18566","197","IA- WATERLOO",213653,1.62936076765575e-05,0,1.62936076765575,0,2020-03-21
"18567","196","IA- SIOUX CITY",263271,0,0,0,0,2020-03-21
"18568","371","SD- SIOUX FALLS",773673,2.04336531994769e-05,1.29253573538174e-06,2.04336531994769,0.129253573538174,2020-03-21
"18569","195","IA- MASON CITY",132160,0,0,0,0,2020-03-21
"18570","253","MN- ROCHESTER",416752,5.01139913333164e-05,0,5.01139913333164,0,2020-03-21
"18571","251","MN- MINNEAPOLIS",3233450,2.70686300790284e-05,2.82307244735722e-08,2.70686300790284,0.00282307244735722,2020-03-21
"18572","200","KS- TOPEKA",457565,6.55455071554497e-06,0,0.655455071554497,0,2020-03-21
"18573","340","OK- TULSA",1369583,6.57134324827338e-06,7.30149249808153e-07,0.657134324827338,0.0730149249808153,2020-03-21
"18574","277","NE- LINCOLN",580765,1.07314948897966e-05,0,1.07314948897966,0,2020-03-21
"18575","383","TX- AMARILLO",444214,9.04157362917301e-06,0,0.904157362917302,0,2020-03-21
"18576","380","TN- NASHVILLE",2782462,8.22843292485566e-05,7.18787893599266e-07,8.22843292485566,0.0718787893599266,2020-03-21
"18577","204","KY- LEXINGTON",1514499,2.31105687716114e-05,1.32056871612329e-06,2.31105687716114,0.132056871612329,2020-03-21
"18578","377","TN- KNOXVILLE",1379484,1.5255427005087e-05,0,1.5255427005087,0,2020-03-21
"18579","203","KY- COVINGTON",416762,7.19835301682975e-06,0,0.719835301682975,0,2020-03-21
"18580","444","WV- HUNTINGTON",356456,8.52561650808309e-08,0,0.00852561650808309,0,2020-03-21
"18581","329","OH- COLUMBUS",3018306,1.07843717555548e-05,0,1.07843717555548,0,2020-03-21
"18582","376","TN- KINGSPORT",479601,2.05703074735747e-06,0,0.205703074735747,0,2020-03-21
"18583","443","WV- CHARLESTON",839828,3.56687789729883e-06,0,0.356687789729883,0,2020-03-21
"18584","213","LA- LAFAYETTE",614128,2.26970466396997e-05,0,2.26970466396997,0,2020-03-21
"18585","209","LA- ALEXANDRIA",287731,1.54664741687215e-05,0,1.54664741687215,0,2020-03-21
"18586","214","LA- LAKE CHARLES",283234,1.76532478445384e-05,0,1.76532478445384,0,2020-03-21
"18587","210","LA- BATON ROUGE",947505,4.25221655219482e-05,8.34218506259316e-08,4.25221655219482,0.00834218506259316,2020-03-21
"18588","212","LA- HOUMA",271510,8.94714156985724e-05,1.47568232740231e-06,8.94714156985724,0.147568232740231,2020-03-21
"18589","217","LA- MONROE",271497,7.36344897561062e-06,0,0.736344897561062,0,2020-03-21
"18590","259","MS- JACKSON",1075145,5.19014680638987e-05,0,5.19014680638987,0,2020-03-21
"18591","218","LA- NEW ORLEANS",657841,0.000797272025286975,2.13383665883768e-05,79.7272025286975,2.13383665883768,2020-03-21
"18592","216","LA- METAIRIE",458580,0.000229634252665379,3.23398852074946e-06,22.9634252665379,0.323398852074946,2020-03-21
"18593","220","LA- SLIDELL",192108,0.000108990769458479,4.60901555398327e-06,10.8990769458479,0.460901555398327,2020-03-21
"18594","222","ME- PORTLAND",1070795,6.36252723221811e-05,0,6.36252723221811,0,2020-03-21
"18595","221","ME- BANGOR",400665,5.05757568558926e-06,0,0.505757568558926,0,2020-03-21
"18596","281","NH- LEBANON",396748,5.84371842165095e-05,2.52049159668102e-06,5.84371842165096,0.252049159668102,2020-03-21
"18597","223","MD- BALTIMORE",2523788,2.74909294210214e-05,3.96228809875255e-07,2.74909294210214,0.0396228809875255,2020-03-21
"18598","363","PA- YORK",440053,2.37663165004317e-05,5.64564393423938e-12,2.37663165004317,5.64564393423938e-07,2020-03-21
"18599","352","PA- HARRISBURG",1027704,1.72118866401429e-05,0,1.72118866401429,0,2020-03-21
"18600","445","WV- MORGANTOWN",404313,7.55995338124435e-06,0,0.755995338124435,0,2020-03-21
"18601","227","MA- BOSTON",4826221,8.98623447683485e-05,4.05672814039756e-07,8.98623447683485,0.0405672814039756,2020-03-21
"18602","295","NY- ALBANY",1842850,0.000147214723577416,0,14.7214723577416,0,2020-03-21
"18603","231","MA- WORCESTER",808287,3.68065832031604e-05,5.21267145855819e-08,3.68065832031604,0.00521267145855819,2020-03-21
"18604","246","MI- SAGINAW",627549,8.63254749723629e-06,0,0.863254749723629,0,2020-03-21
"18605","240","MI- MARQUETTE",200023,0,0,0,0,2020-03-21
"18606","248","MI- ST JOSEPH",142156,1.0018960467158e-05,0,1.0018960467158,0,2020-03-21
"18607","236","MI- GRAND RAPIDS",1187416,2.14777912335461e-05,8.42164835238872e-07,2.14777912335461,0.0842164835238872,2020-03-21
"18608","243","MI- PETOSKEY",175199,1.07296344251511e-05,0,1.07296344251511,0,2020-03-21
"18609","249","MI- TRAVERSE CITY",233228,5.52385158238803e-06,0,0.552385158238804,0,2020-03-21
"18610","239","MI- LANSING",710382,2.30444605223813e-05,0,2.30444605223812,0,2020-03-21
"18611","447","WI- GREEN BAY",510635,6.08752056159158e-06,0,0.608752056159158,0,2020-03-21
"18612","235","MI- FLINT",568542,2.03384888210503e-05,2.94034480905759e-08,2.03384888210503,0.00294034480905759,2020-03-21
"18613","456","WI- WAUSAU",189284,4.24062425243727e-06,0,0.424062425243727,0,2020-03-21
"18614","250","MN- DULUTH",341216,8.39904950164384e-06,0,0.839904950164384,0,2020-03-21
"18615","232","MI- ANN ARBOR",1401260,0.000110665424432618,8.6056763250127e-07,11.0665424432618,0.086056763250127,2020-03-21
"18616","242","MI- MUSKEGON",270058,1.41715011826586e-06,0,0.141715011826586,0,2020-03-21
"18617","244","MI- PONTIAC",470635,0.000190328544062845,8.31129013374871e-07,19.0328544062845,0.0831129013374871,2020-03-21
"18618","334","OH- TOLEDO",1000493,6.82173341814073e-06,9.99507242929236e-07,0.682173341814073,0.0999507242929236,2020-03-21
"18619","234","MI- DETROIT",1738617,0.000144620923719912,1.01512581224589e-06,14.4620923719912,0.101512581224589,2020-03-21
"18620","245","MI- ROYAL OAK",679720,0.000181404550531721,7.24688114421033e-07,18.1404550531721,0.0724688114421033,2020-03-21
"18621","233","MI- DEARBORN",517284,0.000190519915115211,2.18206150092308e-06,19.0519915115211,0.218206150092308,2020-03-21
"18622","256","MN- ST PAUL",1080676,2.41799868297408e-05,8.40878638880597e-07,2.41799868297408,0.0840878638880597,2020-03-21
"18623","322","ND- FARGO MOORHEAD -MN",533993,5.51665706684442e-06,0,0.551665706684442,0,2020-03-21
"18624","323","ND- GRAND FORKS",164613,3.28915352399566e-07,0,0.0328915352399566,0,2020-03-21
"18625","254","MN- ST CLOUD",260897,1.97065710372546e-05,0,1.97065710372546,0,2020-03-21
"18626","261","MS- OXFORD",149639,2.5880361150507e-05,0,2.5880361150507,0,2020-03-21
"18627","258","MS- HATTIESBURG",306018,2.95625742483202e-05,0,2.95625742483202,0,2020-03-21
"18628","257","MS- GULFPORT",201377,5.3576295169224e-05,5.68939054387455e-07,5.3576295169224,0.0568939054387455,2020-03-21
"18629","274","MT- BILLINGS",585373,3.95209036627577e-05,0,3.95209036627577,0,2020-03-21
"18630","275","MT- GREAT FALLS",152681,2.10010897689818e-05,0,2.10010897689818,0,2020-03-21
"18631","370","SD- RAPID CITY",217734,0,0,0,0,2020-03-21
"18632","324","ND- MINOT",125908,3.28128398408034e-05,0,3.28128398408034,0,2020-03-21
"18633","282","NH- MANCHESTER",894248,5.15132545154996e-05,0,5.15132545154996,0,2020-03-21
"18634","283","NJ- CAMDEN",2827593,7.00496592313368e-05,6.98723867467365e-07,7.00496592313368,0.0698723867467365,2020-03-21
"18635","292","NJ- RIDGEWOOD",463288,0.000526102611206596,6.87188972037407e-06,52.6102611206596,0.687188972037406,2020-03-21
"18636","284","NJ- HACKENSACK",1278413,0.000376710975752649,6.62644028157264e-06,37.6710975752649,0.662644028157264,2020-03-21
"18637","291","NJ- PATERSON",393185,0.000146311510687642,7.3438617679922e-07,14.6311510687642,0.073438617679922,2020-03-21
"18638","285","NJ- MORRISTOWN",1028075,0.000119493188709114,9.80318374115072e-07,11.9493188709114,0.0980318374115072,2020-03-21
"18639","288","NJ- NEW BRUNSWICK",1044234,0.000129826168962863,3.23882098758112e-09,12.9826168962863,0.000323882098758112,2020-03-21
"18640","346","PA- ALLENTOWN",1233349,5.87792877773465e-05,8.10800511452963e-07,5.87792877773466,0.0810800511452963,2020-03-21
"18641","400","TX- LUBBOCK",707296,1.83657247327013e-05,0,1.83657247327013,0,2020-03-21
"18642","393","TX- EL PASO",1113258,7.18611498861899e-06,0,0.718611498861899,0,2020-03-21
"18643","304","NY- ROCHESTER",1303270,4.97758878807475e-05,0,4.97758878807475,0,2020-03-21
"18644","299","NY- BUFFALO",1378870,3.2306329595538e-05,0,3.2306329595538,0,2020-03-21
"18645","307","NY- SYRACUSE",1069422,1.9072471512784e-05,4.94112479201664e-10,1.9072471512784,4.94112479201664e-05,2020-03-21
"18646","296","NY- BINGHAMTON",364639,1.48831926958916e-05,2.74098926676594e-06,1.48831926958916,0.274098926676594,2020-03-21
"18647","351","PA- ERIE",722463,2.66190791813678e-06,0,0.266190791813678,0,2020-03-21
"18648","359","PA- SAYRE",197463,7.63172640225177e-06,0,0.763172640225177,0,2020-03-21
"18649","300","NY- ELMIRA",331145,1.82960039992444e-05,0,1.82960039992444,0,2020-03-21
"18650","424","VT- BURLINGTON",646114,6.04414650153077e-05,1.5477144900126e-06,6.04414650153077,0.15477144900126,2020-03-21
"18651","360","PA- SCRANTON",317755,2.66151801939062e-05,0,2.66151801939062,0,2020-03-21
"18652","312","NC- DURHAM",1366694,3.01564060589583e-05,0,3.01564060589583,0,2020-03-21
"18653","313","NC- GREENSBORO",627219,6.62088643808434e-06,0,0.662088643808434,0,2020-03-21
"18654","320","NC- WINSTON-SALEM",1137103,9.76702119694406e-06,0,0.976702119694406,0,2020-03-21
"18655","315","NC- HICKORY",298883,3.54222364833688e-06,0,0.354222364833688,0,2020-03-21
"18656","311","NC- CHARLOTTE",2459473,2.2214938558712e-05,0,2.2214938558712,0,2020-03-21
"18657","375","TN- JOHNSON CITY",277165,1.41345658035813e-05,0,1.41345658035813,0,2020-03-21
"18658","309","NC- ASHEVILLE",660204,1.61983549920585e-06,0,0.161983549920585,0,2020-03-21
"18659","314","NC- GREENVILLE",856416,5.8278132950797e-06,0,0.58278132950797,0,2020-03-21
"18660","318","NC- RALEIGH",2032974,3.20460479041759e-05,0,3.20460479041759,0,2020-03-21
"18661","319","NC- WILMINGTON",449671,1.02685392227063e-05,0,1.02685392227063,0,2020-03-21
"18662","365","SC- CHARLESTON",1039763,1.88701173365262e-05,9.61757631306365e-07,1.88701173365262,0.0961757631306365,2020-03-21
"18663","430","VA- NORFOLK",1289789,8.50280534236576e-06,0,0.850280534236576,0,2020-03-21
"18664","367","SC- FLORENCE",379572,1.43747595968838e-05,2.63454627843993e-06,1.43747595968838,0.263454627843993,2020-03-21
"18665","369","SC- SPARTANBURG",374810,5.6268329922171e-06,0,0.56268329922171,0,2020-03-21
"18666","321","ND- BISMARCK",211242,0.000104240481853982,0,10.4240481853982,0,2020-03-21
"18667","330","OH- DAYTON",1077638,1.26036087854662e-05,0,1.26036087854662,0,2020-03-21
"18668","326","OH- CANTON",640670,1.49061897844071e-05,0,1.49061897844071,0,2020-03-21
"18669","328","OH- CLEVELAND",2068625,5.33380124261175e-05,9.09007402717394e-07,5.33380124261175,0.0909007402717394,2020-03-21
"18670","335","OH- YOUNGSTOWN",642648,2.66847126082756e-05,0,2.66847126082756,0,2020-03-21
"18671","357","PA- PITTSBURGH",2904771,1.64708927618025e-05,3.44261217149304e-07,1.64708927618025,0.0344261217149304,2020-03-21
"18672","332","OH- KETTERING",432928,1.21445850427419e-05,0,1.21445850427419,0,2020-03-21
"18673","331","OH- ELYRIA",253587,4.52394292349875e-05,4.71650997699924e-07,4.52394292349875,0.0471650997699924,2020-03-21
"18674","325","OH- AKRON",703381,2.24492764099313e-05,0,2.24492764099313,0,2020-03-21
"18675","339","OK- OKLAHOMA CITY",1878346,2.34238894336525e-05,0,2.34238894336525,0,2020-03-21
"18676","391","TX- DALLAS",4819192,3.21034590456385e-05,4.2148718603372e-07,3.21034590456385,0.042148718603372,2020-03-21
"18677","336","OK- LAWTON",203937,8.97815431535987e-09,0,0.000897815431535987,0,2020-03-21
"18678","420","TX- WICHITA FALLS",202790,1.97248385028848e-05,0,1.97248385028848,0,2020-03-21
"18679","345","OR- SALEM",319400,5.04790445879092e-05,2.43742928212861e-06,5.04790445879092,0.243742928212861,2020-03-21
"18680","342","OR- EUGENE",731523,3.42555325887524e-05,1.400566539796e-06,3.42555325887524,0.1400566539796,2020-03-21
"18681","344","OR- PORTLAND",2688073,3.58465046746367e-05,1.93541988619561e-06,3.58465046746367,0.193541988619561,2020-03-21
"18682","341","OR- BEND",221484,4.53721429094612e-05,2.56741897621671e-11,4.53721429094612,2.56741897621671e-06,2020-03-21
"18683","347","PA- ALTOONA",302529,2.16994469762745e-07,0,0.0216994469762745,0,2020-03-21
"18684","355","PA- LANCASTER",678147,1.46751218696148e-05,0,1.46751218696148,0,2020-03-21
"18685","358","PA- READING",596839,2.24514706277918e-05,0,2.24514706277918,0,2020-03-21
"18686","354","PA- JOHNSTOWN",220260,2.78744348672486e-07,0,0.0278744348672486,0,2020-03-21
"18687","362","PA- WILKES-BARRE",249132,2.03418939251733e-05,0,2.03418939251733,0,2020-03-21
"18688","350","PA- DANVILLE",579193,3.86001868181218e-06,0,0.386001868181218,0,2020-03-21
"18689","366","SC- COLUMBIA",1241913,7.67339837645235e-05,8.0520938262181e-07,7.67339837645235,0.080520938262181,2020-03-21
"18690","368","SC- GREENVILLE",907674,3.08090104004793e-05,0,3.08090104004794,0,2020-03-21
"18691","374","TN- JACKSON",333926,2.99467546701964e-06,0,0.299467546701964,0,2020-03-21
"18692","416","TX- TYLER",561485,1.74906791645405e-05,0,1.74906791645405,0,2020-03-21
"18693","397","TX- HOUSTON",6463120,1.9734515912821e-05,3.09448068425157e-07,1.9734515912821,0.0309448068425157,2020-03-21
"18694","390","TX- CORPUS CHRISTI",564150,0,0,0,0,2020-03-21
"18695","412","TX- SAN ANTONIO",2714969,1.95214015334982e-05,0,1.95214015334982,0,2020-03-21
"18696","385","TX- AUSTIN",1738310,4.41525960583784e-05,0,4.41525960583784,0,2020-03-21
"18697","413","TX- TEMPLE",499914,1.88320579588137e-05,0,1.88320579588137,0,2020-03-21
"18698","418","TX- WACO",341324,4.63919657666553e-05,0,4.63919657666553,0,2020-03-21
"18699","394","TX- FORT WORTH",2198658,2.2096225277254e-05,4.40619834901011e-07,2.2096225277254,0.0440619834901011,2020-03-21
"18700","388","TX- BRYAN",272470,3.67012882152163e-05,0,3.67012882152163,0,2020-03-21
"18701","406","TX- ODESSA",351062,5.69699939042107e-06,0,0.569699939042107,0,2020-03-21
"18702","382","TX- ABILENE",295982,6.75716766560129e-06,0,0.675716766560129,0,2020-03-21
"18703","417","TX- VICTORIA",148174,1.01545899614447e-05,0,1.01545899614447,0,2020-03-21
"18704","396","TX- HARLINGEN",591312,1.01469275103499e-05,0,1.01469275103499,0,2020-03-21
"18705","399","TX- LONGVIEW",215161,1.04060298727919e-05,0,1.04060298727919,0,2020-03-21
"18706","386","TX- BEAUMONT",464919,0,0,0,0,2020-03-21
"18707","411","TX- SAN ANGELO",159476,0,0,0,0,2020-03-21
"18708","402","TX- MCALLEN",672773,0,0,0,0,2020-03-21
"18709","422","UT- PROVO",599239,2.33750976780504e-05,0,2.33750976780504,0,2020-03-21
"18710","421","UT- OGDEN",485077,3.55225979064271e-05,0,3.55225979064271,0,2020-03-21
"18711","427","VA- CHARLOTTESVILLE",580368,5.17824221403168e-06,0,0.517824221403168,0,2020-03-21
"18712","432","VA- ROANOKE",718474,5.48803313724643e-06,0,0.548803313724643,0,2020-03-21
"18713","431","VA- RICHMOND",1734485,1.58590537314938e-05,0,1.58590537314938,0,2020-03-21
"18714","428","VA- LYNCHBURG",256375,2.80421988355477e-07,0,0.0280421988355477,0,2020-03-21
"18715","426","VA- ARLINGTON",2297586,3.3489144800787e-05,4.35239420853017e-07,3.3489144800787,0.0435239420853017,2020-03-21
"18716","429","VA- NEWPORT NEWS",563031,5.62914091959987e-05,3.55220227660644e-06,5.62914091959987,0.355220227660644,2020-03-21
"18717","435","VA- WINCHESTER",435762,4.71584785521988e-06,0,0.471584785521988,0,2020-03-21
"18718","442","WA- YAKIMA",298517,8.29850295708669e-05,5.0801907022868e-07,8.29850295708669,0.050801907022868,2020-03-21
"18719","439","WA- SEATTLE",2812672,0.000401599453570249,2.88451185200372e-05,40.1599453570249,2.88451185200372,2020-03-21
"18720","438","WA- OLYMPIA",387412,3.29976781251088e-05,0,3.29976781251088,0,2020-03-21
"18721","437","WA- EVERETT",672161,0.000498157601979084,1.01597706297141e-05,49.8157601979084,1.01597706297141,2020-03-21
"18722","441","WA- TACOMA",802054,0.000119420460861541,1.29560006654229e-06,11.9420460861541,0.129560006654229,2020-03-21
"18723","450","WI- MARSHFIELD",379798,5.23902527670151e-06,0,0.523902527670151,0,2020-03-21
"18724","446","WI- APPLETON",328675,8.89978986264188e-06,1.85605256920443e-09,0.889978986264188,0.000185605256920443,2020-03-21
"18725","452","WI- NEENAH",238971,3.19185211386142e-05,7.38038840954994e-07,3.19185211386142,0.0738038840954994,2020-03-21
"18726","457","WY- CASPER",192915,5.65832303774758e-05,0,5.65832303774758,0,2020-03-21
"18727","Hospital referral regions (2016)","Hospital referral regions 2016",NA,NA,NA,NA,NA,2020-03-21
"18728","268","MO- KANSAS CITY",2481936,3.15135758876864e-05,1.20873382714139e-06,3.15135758876864,0.120873382714139,2020-03-22
"18729","297","NY- BRONX",1398749,0.00117013472993769,1.12197486481014e-05,117.013472993769,1.12197486481014,2020-03-22
"18730","301","NY- EAST LONG ISLAND",4728414,0.00106078171738645,8.94545307926336e-06,106.078171738645,0.894545307926336,2020-03-22
"18731","303","NY- NEW YORK",4981418,0.00110951694745008,1.2041209247347e-05,110.951694745008,1.2041209247347,2020-03-22
"18732","308","NY- WHITE PLAINS",1135283,0.00161407993582054,2.14617044282826e-08,161.407993582054,0.00214617044282826,2020-03-22
"18733","289","NJ- NEWARK",1534797,0.000218969656408713,2.68060537370815e-06,21.8969656408713,0.268060537370815,2020-03-22
