"","hrr","hrrname","hrrpop","hrrcaserate","hrrdeathrate","hrrcaserate100k","hrrdeathrate100k","date","hrrcases","hrrdeaths","casegrowthrate","deathgrowthrate"
"20848","394","TX- FORT WORTH",2198658,6.12043232428044e-05,5.27133735102662e-07,6.12043232428044,0.0527133735102662,2020-03-28,134.567374932378,1.15898680375335,1.12055301304557,1.22763101359511
"20849","388","TX- BRYAN",272470,0.000148904481705484,0,14.8904481705484,0,2020-03-28,40.5720041302934,0,1.09633619769465,1.17857142857143
"20850","406","TX- ODESSA",351062,2.84849969521053e-05,2.84849969521053e-06,2.84849969521053,0.284849969521053,2020-03-28,10,1,1.15017529759259,1.14285714285714
"20851","382","TX- ABILENE",295982,2.70288489988439e-05,0,2.70288489988439,0,2020-03-28,8.00005278437582,0,1.23658216853504,2707.42857142857
"20852","417","TX- VICTORIA",148174,5.95337988901038e-05,0,5.95337988901038,0,2020-03-28,8.82136111674224,0,1.20168614139857,NA
"20853","396","TX- HARLINGEN",591312,3.00788068361658e-05,0,3.00788068361658,0,2020-03-28,17.7859594279069,0,1.19781762726406,Inf
"20854","399","TX- LONGVIEW",215161,3.31565271168125e-05,4.11991647826783e-08,3.31565271168125,0.00411991647826783,2020-03-28,7.13399153098049,0.00886445349380585,1.34727853059268,1.28275915564385
"20855","386","TX- BEAUMONT",464919,4.14547563429601e-05,2.15091230945606e-06,4.14547563429601,0.215091230945606,2020-03-28,19.2731038642127,1,1.24643188620017,1.23809523809524
"20856","411","TX- SAN ANGELO",159476,1.88116080162532e-05,0,1.88116080162532,0,2020-03-28,3,0,1.35863711319312,Inf
"20857","402","TX- MCALLEN",672773,2.41000214745975e-05,0,2.41000214745975,0,2020-03-28,16.2138437475294,0,1.11640777026082,Inf
"20858","422","UT- PROVO",599239,0.00011019166479541,0,11.019166479541,0,2020-03-28,66.0311430203366,0,1.10601946793916,1.85714285714286
"20859","421","UT- OGDEN",485077,0.000149835639055676,1.3234371945868e-06,14.9835639055676,0.13234371945868,2020-03-28,72.6818222862104,0.64196894403858,1.05365549559845,1
"20860","427","VA- CHARLOTTESVILLE",580368,8.88578147048472e-05,0,8.88578147048472,0,2020-03-28,51.5702322046228,0,1.17419876043789,Inf
"20861","432","VA- ROANOKE",718474,1.42799550504073e-05,0,1.42799550504073,0,2020-03-28,10.2597764248864,0,1.23630067481569,NA
"20862","431","VA- RICHMOND",1734485,6.14127635459104e-05,1.72962003130612e-06,6.14127635459104,0.172962003130612,2020-03-28,106.519517178928,3,1.21123222513017,1.15079365079365
"20863","428","VA- LYNCHBURG",256375,2.51711422467972e-05,0,2.51711422467972,0,2020-03-28,6.45325159352263,0,1.29362060852175,NA
"20864","426","VA- ARLINGTON",2297586,0.000161739705490117,4.35239420853017e-07,16.1739705490117,0.0435239420853017,2020-03-28,371.610882978216,1,1.18303403455226,1.21428571428571
"20865","429","VA- NEWPORT NEWS",563031,0.000199466052083843,8.8805056915161e-06,19.9466052083843,0.88805056915161,2020-03-28,112.305570770818,5,1.08207805926895,1.05714285714286
"20866","435","VA- WINCHESTER",435762,5.26281915027797e-05,0,5.26281915027797,0,2020-03-28,22.9333659856343,0,1.21309162441427,NA
"20867","442","WA- YAKIMA",298517,0.000377602219324215,7.9948351853566e-06,37.7602219324215,0.79948351853566,2020-03-28,112.720681706007,2.3865942150271,1.07863143741695,1.23061075315167
"20868","439","WA- SEATTLE",2812672,0.00091447699609853,5.37036133438694e-05,91.447699609853,5.37036133438694,2020-03-28,2572.12384157045,151.050649551128,1.06217732330135,1.07749463238036
"20869","438","WA- OLYMPIA",387412,0.000106588424195829,0,10.6588424195829,0,2020-03-28,41.2936345945544,0,1.06078822111717,Inf
"20870","437","WA- EVERETT",672161,0.00116107756016557,2.80571557833116e-05,116.107756016557,2.80571557833116,2020-03-28,780.431053918451,18.8589258884665,1.03325104252127,1.08388433898953
"20871","441","WA- TACOMA",802054,0.000354170650992355,6.34673545722067e-06,35.4170650992355,0.634673545722067,2020-03-28,284.063987311023,5.09042456040567,1.07516004764092,1.24340333783044
"20872","450","WI- MARSHFIELD",379798,2.9112718301237e-05,8.01554163052285e-07,2.9112718301237,0.0801554163052285,2020-03-28,11.0569521853732,0.304428668018932,1.08104054968546,1
"20873","446","WI- APPLETON",328675,1.78965331249535e-05,3.0369445685584e-06,1.78965331249535,0.30369445685584,2020-03-28,5.8821430248441,0.998167756070933,1.09338851352073,1.07169956537844
"20874","452","WI- NEENAH",238971,4.61740025746788e-05,7.48258834206269e-07,4.61740025746788,0.0748258834206269,2020-03-28,11.0342475692736,0.178812161869106,1.07085943507653,1.39042576171439
"20875","457","WY- CASPER",192915,0.000205277282529262,0,20.5277282529262,0,2020-03-28,39.6010669591326,0,1.05029791987858,NA
"20876","Hospital referral regions (2016)","Hospital referral regions 2016",NA,NA,NA,NA,NA,2020-03-28,NA,NA,NA,NA
"20877","268","MO- KANSAS CITY",2481936,0.00016474046426699,3.22628443295365e-06,16.474046426699,0.322628443295365,2020-03-29,408.875288920955,8.00743148038725,1.10725799163847,1.21080975238244
"20878","297","NY- BRONX",1398749,0.00448672281834817,8.87191636088767e-05,448.672281834817,8.87191636088767,2020-03-29,6275.79905544168,124.095841378753,1.08523059493817,1.3019303272484
"20879","308","NY- WHITE PLAINS",1135283,0.00741314454919546,9.7612508729999e-06,741.314454919546,0.97612508729999,2020-03-29,8416.01698324427,11.0817821748519,1.07435943373227,1.64900483034406
"20880","303","NY- NEW YORK",4981418,0.00413736760165773,9.4265424704864e-05,413.736760165773,9.4265424704864,2020-03-29,20609.9574435147,469.575483402454,1.08834899044328,1.29266685954326
"20881","301","NY- EAST LONG ISLAND",4728414,0.00407408939256871,5.54550566166486e-05,407.408939256871,5.54550566166486,2020-03-29,19263.9813210734,262.214466076954,1.10534512373017,1.41518249975424
"20882","289","NJ- NEWARK",1534797,0.00157972543556496,2.00263548694516e-05,157.972543556496,2.00263548694516,2020-03-29,2424.55785932879,30.7363893745697,1.17129222773194,1.29097667428866
"20883","001","AL- BIRMINGHAM",2276677,0.000235836313101675,8.7848491612317e-07,23.5836313101675,0.087848491612317,2020-03-29,536.923109803382,2.00002640338455,1.11387034804387,1.14564826862096
"20884","007","AL- MONTGOMERY",473121,0.000112434490181978,0,11.2434490181978,0,2020-03-29,53.1951184293878,0,1.09710249020138,1.53141975626103
"20885","006","AL- MOBILE",826053,0.000117275301264411,1.21057607683768e-06,11.7275301264411,0.121057607683768,2020-03-29,96.8756144353706,1,1.25309969865573,1.19812765926279
"20886","134","FL- PENSACOLA",764431,0.000140142480094362,2.61632508362429e-06,14.0142480094362,0.261632508362429,2020-03-29,107.129256201013,2,1.11771704416426,1.18799693247262
"20887","002","AL- DOTHAN",375802,8.39492668762081e-05,2.66097572657942e-06,8.39492668762081,0.266097572657942,2020-03-29,31.5483023906128,1,1.15663325703757,1.42857142857143
"20888","009","AL- TUSCALOOSA",266186,0.000100899560374614,0,10.0899560374614,0,2020-03-29,26.8580503778769,0,1.17847243953408,NA
"20889","144","GA- ATLANTA",6243061,0.000281638246808679,7.34931412318343e-06,28.1638246808679,0.734931412318343,2020-03-29,1758.28475475964,45.8822163791956,1.10062181114511,1.11549334256764
"20890","148","GA- ROME",289908,0.000282886798625032,1.07542986651621e-05,28.2886798625032,1.07542986651621,2020-03-29,82.0111460157858,3.11775721741981,1.04564652343568,1.13617603958492
"20891","260","MS- MERIDIAN",197862,0.000126354443979249,0,12.6354443979249,0,2020-03-29,25.0007429946221,0,1.21377880071949,Inf
"20892","005","AL- HUNTSVILLE",626099,0.000183744961454031,2.72885180210756e-06,18.3744961454031,0.272885180210756,2020-03-29,115.042536621407,1.70853138444774,1.07994850190866,1.30368243198918
"20893","373","TN- CHATTANOOGA",700134,7.87767339085868e-05,4.16304044014799e-07,7.87767339085868,0.0416304044014799,2020-03-29,55.1542698183545,0.291468615552257,1.08067750656129,1.2005209785697
"20894","262","MS- TUPELO",396259,0.000206422928622271,5.00147902945608e-06,20.6422928622271,0.500147902945608,2020-03-29,81.7969432729326,1.98188107873324,1.0962297811729,1.07071760892758
"20895","146","GA- COLUMBUS",349248,8.66293198271024e-05,0,8.66293198271024,0,2020-03-29,30.2551166909759,0,1.45412966839577,3.01154429667587
"20896","010","AK- ANCHORAGE",710231,0.000160511157637445,2.81598522170956e-06,16.0511157637445,0.281598522170956,2020-03-29,114,2,1.08058608058608,1.21428571428571
"20897","293","NM- ALBUQUERQUE",1729568,0.000143430190961549,7.71775436653999e-07,14.3430190961549,0.0771775436653999,2020-03-29,248.072268520985,1.33483809842278,1.17896720039373,1.17299236330003
"20898","012","AZ- PHOENIX",3373124,0.000152395763039721,1.51246303836408e-06,15.2395763039721,0.151246303836408,2020-03-29,514.049805807596,5.10172537381879,1.10334915888875,1.23447808120836
"20899","015","AZ- TUCSON",1221007,0.000132989163496615,4.89676897776658e-06,13.2989163496615,0.489676897776658,2020-03-29,162.380699553511,5.97898919923583,1.13378605628578,1.11928914875608
"20900","423","UT- SALT LAKE CITY",2034274,0.000276676969513438,1.8632675742113e-07,27.6676969513438,0.018632675742113,2020-03-29,562.836765479979,0.379039678126111,1.10095048240136,1.36502314985625
"20901","011","AZ- MESA",1384107,0.000142065062847441,1.13541287881121e-06,14.2065062847441,0.113541287881121,2020-03-29,196.633247942584,1.57153291345274,1.09618576647143,1.24103297246712
"20902","014","AZ- SUN CITY",298424,0.000141509683813549,1.28662991630924e-06,14.1509683813549,0.128662991630924,2020-03-29,42.2298858823746,0.383961246144669,1.0944117041286,1.2044284348
"20903","279","NV- LAS VEGAS",2064056,0.00025794449176222,6.78673453462272e-06,25.7944491762219,0.678673453462272,2020-03-29,532.41187588876,14.0082001365952,1.09687967558548,1.13419786985621
"20904","019","AR- LITTLE ROCK",1557326,0.000218802561356492,3.85275786829476e-06,21.8802561356492,0.385275786829476,2020-03-29,340.746917667061,6,1.08040014058757,1.11759753310141
"20905","270","MO- SPRINGFIELD",865127,6.58773321721811e-05,3.51934431277997e-06,6.58773321721811,0.351934431277997,2020-03-29,56.9922587501225,3.0446797872824,1.04602954396377,1.04024522319107
"20906","267","MO- JOPLIN",375895,6.83023958876097e-05,0,6.83023958876097,0,2020-03-29,25.6745291021731,0,1.09888021599599,1.14426536510558
"20907","021","AR- SPRINGDALE",535647,0.000101243881741367,0,10.1243881741367,0,2020-03-29,54.2309815231178,0,1.04980538085238,Inf
"20908","018","AR- JONESBORO",238432,7.0541873602771e-05,0,7.0541873602771,0,2020-03-29,16.8194400068559,0,1.14387852272614,Inf
"20909","273","MO- ST LOUIS",3427241,0.000168569095837091,2.33423911537006e-06,16.8569095837091,0.233423911537006,2020-03-29,577.726916585808,8,1.15026733712102,1.38614787902949
"20910","219","LA- SHREVEPORT",694588,0.000479902787250973,1.15179832831604e-05,47.9902787250973,1.15179832831604,2020-03-29,333.334717191079,8.0002529726838,1.20147303673601,1.29711366424212
"20911","016","AR- FORT SMITH",376522,3.3809118187321e-05,2.56817429490306e-06,3.3809118187321,0.256817429490306,2020-03-29,12.7298767981265,0.96697412186549,1.09225335336223,1.26215609550319
"20912","379","TN- MEMPHIS",1816203,0.000323144969677579,2.63510973528241e-06,32.3144969677579,0.263510973528241,2020-03-29,586.896863363327,4.78589420654912,1.10107942327444,1.27961054414817
"20913","022","AR- TEXARKANA",263672,4.37565248077029e-05,6.44262760268046e-10,4.37565248077029,6.44262760268046e-05,2020-03-29,11.5373704090967,0.000169874050525396,1.18843625627861,3023.66635158528
"20914","065","CA- ALAMEDA CO.",1538029,0.00019222087326254,3.95371818707256e-06,19.222087326254,0.395371818707256,2020-03-29,295.641277483111,6.08093322954503,1.0930055191249,1.09542210036711
"20915","033","CA- CONTRA COSTA CO.",1042954,0.000150132534792096,2.2020335824582e-06,15.0132534792096,0.22020335824582,2020-03-29,156.581327691556,2.29661973295911,1.09380131700788,1.1180744714588
"20916","077","CA- SACRAMENTO",2589156,0.000109921860821014,3.71979068103561e-06,10.9921860821014,0.371979068103561,2020-03-29,284.604845475894,9.63111836054745,1.08539795184926,1.17785847690078
"20917","091","CA- STOCKTON",596968,0.000169123066825628,6.80679747221981e-06,16.9123066825628,0.680679747221981,2020-03-29,100.961058956762,4.06344027339612,1.05764418665216,1.03896619537508
"20918","280","NV- RENO",758460,0.000185034903277578,1.42373152542645e-06,18.5034903277578,0.142373152542645,2020-03-29,140.341572739912,1.07984341277495,1.09280573178705,1.165403893336
"20919","031","CA- CHICO",300672,1.91775589049403e-05,0,1.91775589049403,0,2020-03-29,5.7661549910662,0,1.04653263446517,Inf
"20920","058","CA- MODESTO",901093,5.38460083011341e-05,4.22973141106472e-07,5.38460083011341,0.0422973141106472,2020-03-29,48.5202611580939,0.381138136639054,1.1706949187814,1.73171308560813
"20921","081","CA- SAN FRANCISCO",1438721,0.000338540327009361,4.60049959428537e-06,33.8540327009361,0.460049959428537,2020-03-29,487.065077815235,6.61883537678984,1.07570503826522,1.10887018361919
"20922","343","OR- MEDFORD",434585,7.07106611326381e-05,0,7.07106611326381,0,2020-03-29,30.7297926683275,0,1.09809942166924,NA
"20923","043","CA- FRESNO",1244650,5.04233099793094e-05,7.36790809173595e-07,5.04233099793094,0.0736790809173595,2020-03-29,62.7593727657475,0.917046680637915,1.11406013867556,1.22581880723014
"20924","062","CA- NAPA",274114,4.88921752911404e-05,0,4.88921752911404,0,2020-03-29,13.4020297377557,0,1.08760409738486,1
"20925","073","CA- REDDING",341901,6.4484344161543e-05,2.92482326755406e-06,6.4484344161543,0.292482326755406,2020-03-29,22.0472617531757,1,1.06649098505162,1.07142857142857
"20926","080","CA- SAN DIEGO",3720182,0.000156404392769349,2.33715104620251e-06,15.6404392769349,0.233715104620251,2020-03-29,581.852806701462,8.69462725336375,1.08360530758116,1.24106512172342
"20927","079","CA- SAN BERNARDINO",3116736,6.75314023819262e-05,2.28219751632548e-06,6.75314023819262,0.228219751632548,2020-03-29,210.477552934235,7.11300715824221,1.17134453244661,1.16950139009868
"20928","056","CA- LOS ANGELES",9867438,0.000216035423293173,3.74565759174476e-06,21.6035423293173,0.374565759174476,2020-03-29,2131.71614514914,36.9600440557707,1.1209681010914,1.24336912282458
"20929","025","CA- BAKERSFIELD",1161370,6.72408785486991e-05,1.56782794582748e-06,6.72408785486991,0.156782794582748,2020-03-29,78.0915391201027,1.82082834144566,1.14654843207044,1.25949804488215
"20930","023","CA- ORANGE CO.",3304821,0.000139293055649083,1.52702033343299e-06,13.9293055649083,0.152702033343299,2020-03-29,460.338615463258,5.04652886535635,1.09288021204761,1.06884525596213
"20931","096","CA- VENTURA",857707,0.00013615107641663,4.8102238535816e-06,13.615107641663,0.48102238535816,2020-03-29,116.777731300078,4.12576267078391,1.08568344478767,1.10331966767788
"20932","089","CA- SANTA ROSA",489750,0.000117984385415851,2.05591761077647e-06,11.7984385415851,0.205591761077647,2020-03-29,57.7828527574129,1.00688564987778,1.06381775286083,1.14091234455218
"20933","083","CA- SAN LUIS OBISPO",251067,0.00026266505553889,8.1376400578336e-09,26.266505553889,0.00081376400578336,2020-03-29,65.9465274989826,0.00204309287640011,1.02158483726648,32.4938486142938
"20934","078","CA- SALINAS",396679,7.70978443924569e-05,2.40930763726428e-06,7.70978443924569,0.240930763726428,2020-03-29,30.5830958157554,0.955721744242357,1.07008086253369,1.07142857142857
"20935","087","CA- SANTA CRUZ",275890,0.000162413028297529,3.80141449374822e-06,16.2413028297529,0.380141449374822,2020-03-29,44.8081303770054,1.0487722446802,1.05180651272578,1.00539335835645
"20936","069","CA- PALM SPR/RANCHO MIR.",342069,8.20633022467537e-05,3.21202969104801e-06,8.20633022467537,0.321202969104801,2020-03-29,28.0713117362448,1.0987357843871,1.16277901493144,1.21005103955154
"20937","082","CA- SAN JOSE",1761797,0.000358641666925967,1.4666182063056e-05,35.8641666925967,1.4666182063056,2020-03-29,631.853812865168,25.8388355601459,1.05142087556234,1.03827429164028
"20938","086","CA- SANTA BARBARA",443159,0.000164931869264935,2.08298627423418e-10,16.4931869264935,2.08298627423418e-05,2020-03-29,73.0910422515793,9.23094114303343e-05,1.09812047467458,1.15315841025912
"20939","085","CA- SAN MATEO CO.",797525,0.000383269617358648,8.96990385845562e-06,38.3269617358648,0.896990385845562,2020-03-29,305.667101583956,7.15372257471482,1.04524698827349,1.08231758471632
"20940","106","CO- GREELEY",357920,0.000484979921608544,2.13212337569838e-05,48.4979921608544,2.13212337569838,2020-03-29,173.58401354213,7.63129598629965,1.11110683989164,1.18628667478665
"20941","103","CO- DENVER",2853117,0.000447863195011692,5.98947747561668e-06,44.7863195011692,0.598947747561668,2020-03-29,1277.80609536217,17.088680006799,1.08987870876964,1.22134394508395
"20942","102","CO- COLORADO SPRINGS",829912,0.000301339953681645,1.6698211682343e-05,30.1339953681645,1.6698211682343,2020-03-29,250.085643639841,13.8580462537167,1.06387246205807,1.12572033519631
"20943","101","CO- BOULDER",308518,0.000336663154052792,5.9542215020034e-06,33.6663154052792,0.59542215020034,2020-03-29,103.866642962059,1.83698450935509,1.09308705548094,1.29073420492319
"20944","107","CO- PUEBLO",173208,0.000112042112277355,6.589395876968e-06,11.2042112277355,0.6589395876968,2020-03-29,19.406590183336,1.14133608105787,1.0377623840345,1.06671402220364
"20945","105","CO- GRAND JUNCTION",337595,0.000673217112230351,7.22022813786755e-06,67.3217112230351,0.722022813786754,2020-03-29,227.274731003405,2.43751291820339,1.03974448312192,1.14351387029029
"20946","104","CO- FORT COLLINS",335380,0.000227972118844225,5.98170506460821e-06,22.7972118844225,0.598170506460821,2020-03-29,76.4572892179762,2.0061442445683,1.04809078913417,1.04081632653061
"20947","201","KS- WICHITA",1276737,5.47611584836344e-05,0,5.47611584836344,0,2020-03-29,69.9155971989199,0,1.1504396605025,1.70476028979272
"20948","111","CT- NEW HAVEN",1482374,0.000563152665563557,7.84381425875598e-06,56.3152665563557,0.784381425875598,2020-03-29,834.802869462113,11.6274663180091,1.183430168589,1.47065916370051
"20949","109","CT- BRIDGEPORT",682421,0.00135863343984375,2.29039108856135e-05,135.863343984375,2.29039108856135,2020-03-29,927.159990651608,15.6301097704713,1.1294768506096,1.23876288845635
